UNITCD,PLT_CN,PHYSCLCD
2,22337784010478,22
3,22337796010478,22
3,43065620010478,22
3,43066046010478,22
3,43066333010478,22
3,43066492010478,22
3,43066544010478,32
3,43066696010478,22
3,43067796010478,22
6,43068071010478,22
6,43068318010478,25
6,43068888010478,22
6,43069192010478,22
6,43069459010478,21
4,22346736010478,22
5,22348139010478,22
3,22348168010478,22
3,22348197010478,22
3,22348209010478,22
3,22348219010478,22
3,22348224010478,22
5,22348236010478,22
5,22348241010478,22
5,22348251010478,32
5,22348256010478,22
4,38876646010478,22
4,38876781010478,31
4,22335608010478,22
4,22335613010478,22
4,22335618010478,12
4,22335630010478,22
4,22335635010478,22
6,22335647010478,11
6,22335652010478,22
6,22335662010478,34
6,22335688010478,22
6,22335700010478,22
3,22335719010478,22
3,22335730010478,22
3,22335748010478,24
3,22347810010478,22
3,22347815010478,22
3,22347820010478,22
3,22347825010478,21
5,22347854010478,22
4,22335917010478,22
4,22335922010478,22
4,22335927010478,22
4,22335972010478,22
3,22335997010478,22
3,22336009010478,22
3,22336019010478,22
3,22336030010478,22
3,22336083010478,21
3,22336108010478,21
6,22336146010478,23
1,22349523010478,25
1,22349528010478,25
1,22349533010478,31
1,22349544010478,32
1,22349549010478,21
6,22336509010478,22
6,22336535010478,22
4,22337312010478,22
4,22337317010478,12
4,22337341010478,22
6,22337423010478,22
6,22337428010478,22
1,22337498010478,21
1,22337503010478,21
1,22337532010478,22
1,22337549010478,21
1,22337579010478,39
1,22337591010478,22
6,43070081010478,11
6,43070474010478,24
6,43070645010478,22
6,43070781010478,22
6,43071173010478,22
6,43071551010478,22
3,38929122010478,22
5,38929344010478,22
5,38929431010478,22
5,38929678010478,22
5,38930208010478,25
3,38930666010478,22
3,38930782010478,22
3,38931191010478,22
3,38931286010478,22
3,38931366010478,22
3,38931569010478,22
3,22349633010478,22
3,22349638010478,22
3,22349643010478,22
3,22349653010478,22
3,22349665010478,22
3,22349670010478,22
3,22349684010478,22
3,22349689010478,22
3,22349734010478,22
4,22349746010478,22
4,22349763010478,22
4,22349775010478,22
4,22349780010478,22
4,22349785010478,22
4,22349790010478,22
4,22349795010478,22
5,22349818010478,22
5,22349849010478,21
5,22349871010478,22
5,22349881010478,23
3,22333530010478,22
2,22333547010478,22
2,22333552010478,35
2,22337662010478,22
2,22337667010478,22
2,22337672010478,22
5,22333955010478,22
3,22333991010478,22
3,22333996010478,22
3,22334001010478,22
3,22334015010478,22
6,22334047010478,22
6,22334057010478,22
6,22334067010478,22
6,22334072010478,22
6,22334077010478,22
6,22334082010478,22
6,22334087010478,22
2,22334099010478,22
2,22334104010478,22
2,22334123010478,22
2,22334144010478,22
2,22334149010478,22
2,22334154010478,22
2,22334180010478,21
2,22334192010478,22
2,22334204010478,22
5,22334211010478,22
5,22334225010478,22
5,22334230010478,22
5,22334235010478,22
5,22334240010478,22
5,22334250010478,22
3,22337813010478,22
3,22337850010478,22
3,38931795010478,22
2,38931998010478,22
2,38932084010478,22
2,38932423010478,22
2,38933240010478,22
2,38933359010478,22
2,38933983010478,25
2,38934209010478,22
2,38934322010478,22
2,38934436010478,22
2,38934674010478,22
2,38934766010478,22
2,38935129010478,22
2,38935228010478,22
2,38935318010478,25
2,38935404010478,22
2,38935495010478,22
2,38935721010478,25
2,38935813010478,25
2,38935883010478,22
2,38936024010478,22
2,38936217010478,22
2,38936321010478,22
2,38936372010478,22
2,38936407010478,22
5,38936440010478,22
5,38936695010478,22
5,38936921010478,22
5,38937089010478,22
5,38937215010478,22
5,38937337010478,22
2,43481194010478,22
2,43481256010478,22
2,43481463010478,22
4,175742160010854,22
1,175742161010854,22
4,175742166010854,22
4,175742171010854,22
4,175742172010854,22
4,175742173010854,22
3,175742186010854,22
3,29098671010478,22
3,29098880010478,32
2,22340179010478,22
2,22340184010478,22
2,22340189010478,22
2,22340194010478,22
2,22340199010478,22
2,22340219010478,22
4,22344036010478,22
4,22344048010478,22
4,22344053010478,22
4,22344058010478,25
4,22344070010478,22
4,22344080010478,21
5,38937566010478,22
5,38937666010478,22
5,38937757010478,22
5,38937863010478,22
5,38938566010478,22
5,38938644010478,22
3,38938759010478,22
3,38938835010478,22
3,38939586010478,22
6,38939871010478,22
6,38939931010478,11
6,38940055010478,22
6,38940182010478,22
6,38940430010478,22
2,38940576010478,22
6,38956981010478,22
3,38957057010478,25
3,38957163010478,22
3,29099212010478,22
3,29099335010478,22
3,29099388010478,22
2,29099640010478,22
5,29099802010478,22
6,29099925010478,22
2,29100037010478,22
1,29100511010478,22
6,29100762010478,12
6,29100885010478,22
3,29101153010478,22
4,29101430010478,25
4,29101511010478,22
3,29101659010478,22
4,29101765010478,22
6,29101905010478,22
6,29102020010478,22
4,29102234010478,22
2,29102273010478,22
3,29102653010478,22
3,29102947010478,21
3,29103065010478,22
4,29103520010478,22
4,29103621010478,25
5,22350295010478,12
2,22342306010478,22
2,22342311010478,25
2,22342323010478,25
2,22342335010478,25
2,22342340010478,22
5,22342381010478,22
5,22342404010478,22
4,22344113010478,22
6,22344146010478,22
6,22344207010478,22
6,22344233010478,22
6,22344271010478,23
6,22344276010478,22
3,22344291010478,22
3,22344310010478,22
3,22344315010478,22
3,22344320010478,32
3,22344330010478,22
3,22344342010478,22
6,22344364010478,22
3,38885015010478,22
3,38885274010478,25
3,38885704010478,22
3,38885947010478,22
3,22340771010478,22
3,22340781010478,22
3,22340793010478,22
3,22340803010478,22
3,22340822010478,22
3,22340827010478,22
3,22340832010478,22
3,22340849010478,22
3,22340854010478,21
1,22340913010478,22
1,22340918010478,22
1,22340947010478,22
1,22340959010478,32
1,22340988010478,22
1,22340993010478,21
1,22341007010478,22
3,22344435010478,22
3,22344440010478,22
3,22344460010478,22
3,22344491010478,13
3,22344496010478,22
6,22346798010478,22
6,22346803010478,22
6,22346808010478,22
6,22346813010478,22
1,22346833010478,31
1,22346845010478,24
1,22346850010478,22
1,22346855010478,22
1,22346867010478,21
1,22346958010478,22
1,22346963010478,22
1,22346968010478,22
1,22346973010478,21
5,22341447010478,22
5,22341452010478,22
5,22341476010478,22
6,38878137010478,22
6,38878291010478,22
3,38957502010478,21
3,38957644010478,22
3,38957686010478,21
3,38957842010478,22
3,38957901010478,22
4,38958275010478,25
4,38958443010478,22
4,38959488010478,22
4,38959733010478,22
4,38959903010478,22
4,38960193010478,22
3,39024464010478,22
3,39024647010478,22
5,39025179010478,22
2,39025400010478,22
5,39025531010478,22
3,39025594010478,22
2,43482087010478,22
2,43482406010478,22
2,43482679010478,21
2,43482901010478,22
2,43483180010478,22
3,22332350010478,22
4,22332373010478,25
4,22332378010478,21
4,22332383010478,22
4,22332400010478,21
4,22332405010478,25
3,22338386010478,22
3,22338391010478,22
3,22338396010478,22
5,22338420010478,22
5,22338457010478,22
5,22338462010478,22
5,22338481010478,22
5,22338517010478,22
5,22338522010478,22
5,22338527010478,12
5,22338532010478,22
5,22338569010478,22
3,22342468010478,22
3,22342494010478,22
3,22342499010478,22
3,22342523010478,22
3,22342538010478,22
3,22342559010478,22
3,22342564010478,22
4,22342569010478,22
4,22342574010478,22
4,22342588010478,22
4,22342608010478,23
4,22342622010478,22
4,22342634010478,22
4,22342672010478,22
5,22339160010478,22
5,22339181010478,11
5,22339186010478,22
1,22339226010478,21
1,22339231010478,21
1,22339255010478,22
3,38886068010478,22
3,38886298010478,22
3,38886793010478,22
3,38886952010478,24
3,38887346010478,22
3,38887650010478,22
3,38887844010478,25
3,38888085010478,22
6,38888403010478,11
6,38888576010478,11
6,38889946010478,21
2,38891053010478,22
2,38891480010478,22
2,38891640010478,22
2,38892224010478,25
2,38892407010478,22
2,38892749010478,25
3,22344508010478,22
3,22344527010478,22
3,22344542010478,22
3,22344575010478,22
6,22344585010478,23
6,22344590010478,11
6,22344630010478,25
6,22344635010478,11
2,22344694010478,22
2,22344699010478,22
2,22344704010478,22
2,22344728010478,24
2,22344754010478,22
3,38866829010478,22
3,38867066010478,22
3,38868643010478,22
6,38869190010478,39
6,38869541010478,23
3,22341488010478,22
3,22341493010478,22
3,22341498010478,22
3,22341503010478,22
3,22341508010478,22
3,22341513010478,22
3,22341523010478,22
3,22341533010478,22
3,22341544010478,22
3,22341559010478,22
3,22341571010478,21
3,22341583010478,22
3,22341588010478,22
3,22341593010478,22
3,22341598010478,21
3,22341608010478,22
3,22341613010478,24
5,22341618010478,23
5,22341678010478,22
3,22341699010478,22
3,22341724010478,22
3,22341736010478,22
3,22341741010478,32
3,22341746010478,22
3,22341758010478,22
5,22341786010478,12
5,22341808010478,22
1,22345161010478,22
6,38879241010478,22
6,38879469010478,21
6,38879775010478,22
6,38879945010478,11
6,38880313010478,22
6,38880607010478,22
3,38880999010478,22
3,38881174010478,22
3,38881370010478,22
3,38881905010478,22
3,38882778010478,22
3,38883425010478,22
3,39025790010478,22
1,39026027010478,22
4,39026337010478,22
3,39026488010478,22
6,39026552010478,11
4,39026641010478,24
4,39026720010478,22
3,39026804010478,32
2,38941118010478,22
2,38941190010478,25
2,38941272010478,22
2,38942070010478,22
2,38942126010478,22
2,38942165010478,22
2,38942323010478,22
5,38942455010478,22
5,38942560010478,22
5,38943119010478,22
2,43483429010478,22
2,43483695010478,22
2,43484128010478,22
2,43484203010478,22
2,43484291010478,22
2,43484567010478,22
2,43484988010478,22
2,43485046010478,21
2,43485109010478,21
2,43485199010478,22
2,43485684010478,21
2,43485832010478,21
2,22338586010478,22
2,22338591010478,22
2,22338603010478,21
2,22338608010478,22
2,22338623010478,22
2,22338642010478,24
2,22338647010478,22
2,22338652010478,22
2,22338664010478,22
2,22338676010478,22
5,22338708010478,22
5,22338713010478,22
5,22338738010478,21
5,22338749010478,22
1,22335073010478,21
1,22339274010478,22
1,22339286010478,22
1,22339333010478,22
2,22339382010478,22
2,22339396010478,22
2,22339401010478,25
2,22339406010478,22
2,22339418010478,25
2,22339423010478,22
2,22339442010478,21
2,22339447010478,21
2,22345200010478,22
2,22345205010478,22
2,22345210010478,22
2,22345236010478,22
2,22345241010478,22
2,22345251010478,25
2,22345256010478,22
2,22345273010478,25
1,43012636010478,13
1,43012960010478,22
1,43013395010478,21
1,43013449010478,21
1,43013520010478,39
1,43013588010478,33
1,43013795010478,13
1,43014485010478,13
1,43014652010478,22
5,38943463010478,22
5,38943573010478,22
5,38943794010478,22
1,38943975010478,21
1,38944192010478,22
1,38944749010478,22
1,38944808010478,22
1,38944900010478,22
1,38944969010478,22
5,38946382010478,22
5,38946885010478,22
5,38946972010478,22
3,38947553010478,22
3,38947663010478,22
3,38947703010478,22
3,38947761010478,22
3,38947871010478,22
3,38948316010478,22
2,43486291010478,22
2,43486436010478,25
2,43486681010478,22
2,43487125010478,22
2,43487283010478,22
2,43487640010478,25
2,43487982010478,21
2,43488177010478,21
2,43488544010478,21
2,43488990010478,25
1,22335115010478,22
1,22335120010478,22
1,22335125010478,22
5,22335137010478,11
3,22339543010478,22
3,22339548010478,22
3,22339559010478,22
3,22339564010478,21
3,22339581010478,22
3,22339586010478,22
5,22334276010478,22
5,22333903010478,22
5,22333922010478,22
5,22333936010478,22
3,22330442010478,22
3,22330447010478,22
3,22330452010478,22
3,22330457010478,22
3,22330462010478,22
3,22330467010478,22
3,22330479010478,22
2,22330491010478,22
2,22330513010478,22
3,22337860010478,22
6,22337888010478,11
6,22337893010478,11
6,22337898010478,22
6,22337931010478,22
6,22337943010478,22
6,22337948010478,22
4,22337963010478,22
4,22337968010478,22
4,22337973010478,22
4,22337978010478,22
4,22337983010478,25
4,22337988010478,22
1,22334288010478,22
2,22331077010478,22
2,22331094010478,22
2,22331131010478,31
2,22331136010478,22
2,22331141010478,22
2,22331169010478,22
2,22331181010478,22
5,22331191010478,22
5,22331196010478,22
5,22331201010478,22
5,22331206010478,22
1,43014771010478,22
1,43014886010478,22
1,43015145010478,22
1,43015197010478,24
1,43015413010478,24
1,43015586010478,21
1,43015728010478,29
1,43015976010478,21
1,43016037010478,39
1,43016116010478,33
1,43016405010478,21
1,43016536010478,32
1,43016747010478,21
1,43016864010478,13
2,43017564010478,22
2,43017634010478,22
2,43017771010478,22
2,43017897010478,22
2,43017944010478,22
3,38948825010478,22
3,38948891010478,22
3,38949045010478,22
3,38950069010478,24
6,38950434010478,22
6,38950621010478,22
3,38951452010478,22
3,38951894010478,22
3,38951933010478,22
1,38952219010478,32
1,38952308010478,22
1,38952364010478,22
1,38952567010478,22
1,38952642010478,22
1,38952699010478,24
1,38952777010478,22
1,38952873010478,22
1,38953479010478,22
1,38953865010478,22
5,38953972010478,24
5,38954057010478,22
5,38954429010478,22
4,43489233010478,22
4,43489527010478,23
4,43489628010478,22
4,43489713010478,22
4,43489786010478,22
4,43490204010478,22
4,43490735010478,22
4,43490823010478,11
4,43491289010478,11
4,43491672010478,22
4,43491739010478,22
4,43491994010478,22
4,43492041010478,22
4,43492342010478,22
4,43492660010478,22
3,22339591010478,22
3,22339609010478,22
3,22339614010478,22
1,22339635010478,21
1,22339640010478,21
1,22339661010478,21
1,22339666010478,24
1,22339671010478,22
1,22339676010478,13
1,22339686010478,21
1,22339691010478,22
1,22339696010478,21
1,22339701010478,22
1,22339706010478,22
1,22339751010478,24
2,22330526010478,22
2,22330531010478,25
2,22330545010478,25
2,22330557010478,24
2,22330562010478,22
2,22330574010478,25
2,22330586010478,22
2,22330591010478,22
2,22330596010478,22
2,22330601010478,22
2,22330613010478,22
2,22330618010478,22
2,22330630010478,22
2,22330635010478,22
2,22330640010478,25
2,22330645010478,22
2,22330650010478,22
2,22330662010478,22
1,22334321010478,22
1,22334360010478,21
1,22334365010478,22
1,22334377010478,22
1,22334397010478,21
3,22334423010478,24
3,22334428010478,22
3,22334461010478,22
3,22334471010478,22
3,22334476010478,22
3,22334481010478,22
3,22334493010478,22
3,22334498010478,22
3,22334503010478,22
5,22334556010478,22
5,22334573010478,22
5,22334585010478,32
5,22334597010478,22
5,22334621010478,22
3,22334633010478,22
3,22334662010478,22
3,22334673010478,21
5,22331232010478,22
6,22336607010478,22
6,22336628010478,22
6,22336648010478,11
3,22336696010478,22
3,22336713010478,22
3,22336724010478,22
3,22336745010478,32
3,22336763010478,22
6,22336780010478,22
6,22336819010478,22
6,22336824010478,22
3,22336856010478,22
3,22336880010478,22
3,22336885010478,22
3,22336890010478,22
3,22335007010478,22
1,22335017010478,21
1,22335022010478,22
1,22335027010478,22
1,22335032010478,22
1,22335051010478,25
1,22335063010478,22
1,22335068010478,22
5,22331237010478,22
5,22331242010478,22
5,22331247010478,22
5,22331252010478,22
5,22331262010478,22
1,22331295010478,22
1,22331325010478,32
1,22331343010478,22
1,22331359010478,25
1,22331365010478,22
1,22331391010478,21
1,22331396010478,22
3,22331479010478,22
3,22331484010478,22
5,22331504010478,22
5,22331514010478,22
2,43018407010478,22
2,43018538010478,22
2,43018793010478,22
2,43018875010478,22
2,43019038010478,22
2,43019106010478,22
2,43019392010478,22
2,43019952010478,22
2,43020094010478,21
2,43020156010478,22
2,43020277010478,21
2,43020552010478,22
2,43020631010478,22
2,43021641010478,22
2,43021862010478,25
2,43022279010478,22
2,43022332010478,32
2,43022592010478,22
2,43023031010478,22
2,43024290010478,22
2,43024581010478,22
2,43024934010478,22
2,43025142010478,22
2,43025413010478,22
2,43025589010478,22
2,43025639010478,22
2,43025995010478,25
2,43026143010478,22
2,43026231010478,22
2,43026346010478,22
2,43026494010478,21
2,43026952010478,22
5,38954663010478,22
5,38954706010478,22
4,38954907010478,22
4,38955799010478,22
6,38956142010478,22
6,38956231010478,22
6,38956415010478,22
2,38901893010478,22
2,38902097010478,22
2,38902305010478,24
2,38902603010478,22
2,38902745010478,22
2,38902993010478,22
2,38903176010478,22
2,38903366010478,22
2,38903458010478,22
2,38903940010478,22
2,38904132010478,21
2,38904253010478,22
2,38904813010478,22
2,38905046010478,22
3,38905327010478,22
3,38905637010478,25
3,38905875010478,25
3,38907640010478,24
3,38908343010478,22
5,22330830010478,22
5,22330861010478,22
3,22330920010478,22
6,22331006010478,22
6,22331054010478,22
6,22331060010478,22
3,22336916010478,22
3,22336921010478,22
3,22336926010478,22
4,22337998010478,22
4,22338008010478,22
4,22338013010478,22
4,22338049010478,22
4,22338059010478,22
4,22338064010478,22
4,22338076010478,22
4,22338088010478,22
4,22338107010478,25
4,22338112010478,25
4,22338134010478,25
4,22338144010478,22
3,22338154010478,22
3,22338178010478,22
3,22338190010478,25
3,22338214010478,25
5,22338253010478,22
5,22338329010478,22
3,22331573010478,22
3,22331602010478,32
3,22331607010478,22
3,22331612010478,22
3,22331617010478,22
3,22331647010478,22
3,43071879010478,25
3,43072089010478,22
3,43072233010478,22
3,43072471010478,22
3,43073106010478,21
3,43073216010478,21
3,43073318010478,25
3,43073422010478,21
3,43073553010478,22
3,43073648010478,22
3,43073897010478,25
3,43074163010478,22
3,43074404010478,22
3,43074613010478,21
3,43074695010478,22
3,43074928010478,22
3,43075079010478,22
3,43075624010478,22
3,43075821010478,31
2,43027028010478,22
